Viktor_Chernomyrdin	Yegor_Gaidar
Rembrandt	Rafael_Sanzio
Rembrandt	Ticiano
Rembrandt	Christiaan_Huygens
Rembrandt	Leonardo_da_Vinci
Rembrandt	Michelangelo
Rembrandt	Vincent_van_Gogh
Rembrandt	Leonardo_da_Vinci
Rembrandt	Caravaggio
Dolly_Parton	Whitney_Houston
Dolly_Parton	Jane_Fonda
Dolly_Parton	Miley_Cyrus
Dolly_Parton	Jessica_Simpson
Dolly_Parton	George_W._Bush
Steve_Biko	Steve_Biko
Steve_Biko	Peter_Gabriel
Steve_Biko	Richard_Attenborough
Heráclio	Maomé
Winona_Ryder	Jim_Jarmusch
Winona_Ryder	Jean-Pierre_Jeunet
Winona_Ryder	Al_Pacino
Winona_Ryder	Johnny_Depp
Winona_Ryder	Tim_Burton
Winona_Ryder	Ben_Stiller
Winona_Ryder	Woody_Allen
Winona_Ryder	Francis_Ford_Coppola
Winona_Ryder	Darren_Aronofsky
Winona_Ryder	J._J._Abrams
Winona_Ryder	Martin_Scorsese
Arsène_Wenger	Cesc_Fàbregas
Arsène_Wenger	Aaron_Ramsey
Douglas_Fairbanks	Mary_Pickford
Douglas_Fairbanks	Charlie_Chaplin
Douglas_Fairbanks	D._W._Griffith
J._R._R._Tolkien	Clive_Staples_Lewis
J._R._R._Tolkien	Christopher_Tolkien
J._R._R._Tolkien	William_Morris
J._R._R._Tolkien	Moisés
J._R._R._Tolkien	Terry_Pratchett
J._R._R._Tolkien	Clive_Staples_Lewis
J._R._R._Tolkien	Peter_Jackson
J._R._R._Tolkien	Clive_Staples_Lewis
J._R._R._Tolkien	Christopher_Tolkien
J._R._R._Tolkien	Frank_Herbert
J._R._R._Tolkien	J._K._Rowling
Francis_Drake	Isabel_I_de_Inglaterra
Francis_Drake	Filipe_II_de_Espanha
Nguyễn_Minh_Triết	Nguyễn_Tấn_Dũng
Imre_Kertész	J._M._Coetzee
George_Harrison	Ray_Charles
George_Harrison	John_Lennon
George_Harrison	Paul_McCartney
George_Harrison	Frank_Sinatra
George_Harrison	Madonna
George_Harrison	Elvis_Presley
George_Harrison	Yoko_Ono
George_Harrison	Ayrton_Senna
George_Harrison	Brian_Epstein
George_Harrison	Tom_Hanks
George_Harrison	Ringo_Starr
George_Harrison	Chuck_Berry
George_Harrison	Elton_John
George_Harrison	Martin_Scorsese
George_Harrison	Bob_Dylan
George_Harrison	Eric_Clapton
George_Harrison	George_Harrison
T._S._Eliot	Ezra_Pound
T._S._Eliot	Andrew_Lloyd_Webber
T._S._Eliot	William_Shakespeare
T._S._Eliot	Charles_Baudelaire
T._S._Eliot	André_Gide
T._S._Eliot	James_Joyce
T._S._Eliot	Dante_Alighieri
T._S._Eliot	William_Faulkner
Neville_Chamberlain	Stanley_Baldwin
Neville_Chamberlain	Winston_Churchill
Neville_Chamberlain	Adolf_Hitler
Lisa_Kudrow	Courteney_Cox
Clinton_Davisson	Carl_David_Anderson
Clinton_Davisson	Owen_Willans_Richardson
Clinton_Davisson	Victor_Franz_Hess
Clinton_Davisson	Karl_Siegbahn
Clinton_Davisson	George_Paget_Thomson
Clinton_Davisson	Enrico_Fermi
Joseph_Dalton_Hooker	Charles_Darwin
Joseph_Dalton_Hooker	James_Clark_Ross
Óscar_Arias	Elie_Wiesel
Yegor_Gaidar	Viktor_Chernomyrdin
Frederick_Sanger	Marie_Curie
Frederick_Sanger	Herbert_Charles_Brown
Frederick_Sanger	Ken'ichi_Fukui
Frederick_Sanger	Linus_Pauling
Francis_Ford_Coppola	Nicolas_Cage
Francis_Ford_Coppola	Joseph_Conrad
Francis_Ford_Coppola	Marlon_Brando
Francis_Ford_Coppola	Mia_Farrow
Francis_Ford_Coppola	Robert_Redford
Francis_Ford_Coppola	George_Lucas
Francis_Ford_Coppola	Fred_Astaire
Francis_Ford_Coppola	Michael_Jackson
Francis_Ford_Coppola	Sofia_Coppola
Pearl_S._Buck	Roger_Martin_du_Gard
Pearl_S._Buck	Eugene_O'Neill
Pearl_S._Buck	Katharine_Hepburn
Pearl_S._Buck	Eleanor_Roosevelt
Guus_Hiddink	Edgar_Davids
Guus_Hiddink	Luiz_Felipe_Scolari
Guus_Hiddink	Fabio_Capello
Guus_Hiddink	Park_Ji-Sung
Michael_Jordan	Bugs_Bunny
Michael_Jordan	Bugs_Bunny
Michael_Jordan	Magic_Johnson
Michael_Jordan	Michael_Jackson
John_Ruskin	Marcel_Proust
John_Ruskin	Mahatma_Gandhi
Burrhus_Frederic_Skinner	Carl_Rogers
Burrhus_Frederic_Skinner	Ivan_Pavlov
Vladimir_Arnold	Jean-Pierre_Serre
Honoré_Daumier	Ticiano
Honoré_Daumier	Peter_Paul_Rubens
Adam_Clayton	Larry_Mullen_Jr.
Adam_Clayton	Bono_Vox
Adam_Clayton	The_Edge
Adam_Clayton	Bono_Vox
João_Havelange	Joseph_Blatter
João_Havelange	Pierre_de_Coubertin
João_Havelange	Juan_Antonio_Samaranch
Eduardo_IV_de_Inglaterra	Eduardo_III_de_Inglaterra
Eduardo_IV_de_Inglaterra	Isabel_de_Iorque
Paul_Ehrlich	Louis_Pasteur
Paul_Ehrlich	Ilya_Ilyich_Mechnikov
Paul_Ehrlich	Robert_Koch
Paul_Ehrlich	Robert_Koch
Albert_Schweitzer	Johann_Sebastian_Bach
Albert_Schweitzer	George_Marshall
John_Milton	Galileu_Galilei
John_Milton	Oliver_Cromwell
Aníbal_Cavaco_Silva	Aníbal_Cavaco_Silva
Aníbal_Cavaco_Silva	John_Major
Aníbal_Cavaco_Silva	Mahatma_Gandhi
Aníbal_Cavaco_Silva	Mário_Soares
Aníbal_Cavaco_Silva	Xanana_Gusmão
Aníbal_Cavaco_Silva	Jesus
Giacomo_Puccini	Horácio
Giacomo_Puccini	Richard_Strauss
Giacomo_Puccini	Giuseppe_Verdi
Giacomo_Puccini	Claude_Debussy
Gustave_Courbet	Charles_Baudelaire
Gustave_Courbet	Pierre-Joseph_Proudhon
Gustave_Courbet	Honoré_Daumier
Gustave_Courbet	Jean-Auguste_Dominique_Ingres
Felix_Mendelssohn_Bartholdy	Miguel_de_Cervantes
Felix_Mendelssohn_Bartholdy	Alexander_von_Humboldt
Felix_Mendelssohn_Bartholdy	Fanny_Mendelssohn
Felix_Mendelssohn_Bartholdy	Richard_Wagner
Felix_Mendelssohn_Bartholdy	Johann_Wolfgang_von_Goethe
Felix_Mendelssohn_Bartholdy	Vitória_do_Reino_Unido
Rudolf_Eucken	Rudyard_Kipling
Rudolf_Eucken	Selma_Lagerlöf
Gerd_von_Rundstedt	Adolf_Hitler
Gerd_von_Rundstedt	Walter_Model
Gerd_von_Rundstedt	Albert_Kesselring
Gerd_von_Rundstedt	Erwin_Rommel
Gerd_von_Rundstedt	Erwin_von_Witzleben
Gerd_von_Rundstedt	Günther_von_Kluge
Gerd_von_Rundstedt	Heinz_Guderian
Gerd_von_Rundstedt	Franz_von_Papen
Gerd_von_Rundstedt	Adolf_Hitler
Gerd_von_Rundstedt	Wilhelm_Keitel
Laurent_Fabius	Pierre_Mauroy
Laurent_Fabius	Jacques_Chirac
Grazia_Deledda	Henri_Bergson
Grazia_Deledda	George_Bernard_Shaw
Jennifer_Aniston	Britney_Spears
Jennifer_Aniston	Céline_Dion
Jennifer_Aniston	Matthew_Perry
Jennifer_Aniston	Lisa_Kudrow
Jennifer_Aniston	John_Mayer
Jennifer_Aniston	Jim_Carrey
Jennifer_Aniston	Christina_Aguilera
Jennifer_Aniston	The_Edge
Jennifer_Aniston	J._K._Rowling
Jennifer_Aniston	Ben_Affleck
Jennifer_Aniston	Matt_LeBlanc
Jennifer_Aniston	Ben_Stiller
Jennifer_Aniston	Madonna
Jennifer_Aniston	Courteney_Cox
Jennifer_Aniston	Brad_Pitt
Jennifer_Aniston	Telly_Savalas
Jennifer_Aniston	Courteney_Cox
Jennifer_Aniston	Angelina_Jolie
Jennifer_Aniston	Jennifer_Connelly
Jennifer_Aniston	David_Schwimmer
Jennifer_Aniston	Oprah_Winfrey
Jennifer_Aniston	Robin_Wright_Penn
Pitágoras	Euclides
Pitágoras	Confúcio
Pitágoras	Platão
Pitágoras	Empédocles
Pitágoras	Rafael_Sanzio
Pitágoras	Lao_Zi
Pitágoras	Arquimedes
Pitágoras	Aristóteles
Terry_Pratchett	Neil_Gaiman
Olivier_Messiaen	Pierre_Boulez
Olivier_Messiaen	Karlheinz_Stockhausen
Cristina_Fernández_de_Kirchner	Néstor_Kirchner
Cristina_Fernández_de_Kirchner	Mario_Vargas_Llosa
Cristina_Fernández_de_Kirchner	Néstor_Kirchner
David_Guetta	Britney_Spears
David_Guetta	Timbaland
David_Guetta	Lil_Wayne
David_Guetta	Tiësto
David_Guetta	Will.i.am
David_Guetta	Armin_van_Buuren
David_Guetta	Jennifer_Hudson
David_Guetta	Nicki_Minaj
David_Guetta	Snoop_Dogg
David_Guetta	Flo_Rida
David_Guetta	David_Bowie
David_Guetta	Kylie_Minogue
David_Guetta	Taio_Cruz
David_Guetta	Madonna
David_Guetta	Rihanna
David_Guetta	Fergie
David_Guetta	Flo_Rida
Marilyn_Monroe	Arthur_Miller
Marilyn_Monroe	Tony_Curtis
Marilyn_Monroe	Robert_F._Kennedy
Marilyn_Monroe	John_Huston
Marilyn_Monroe	Bette_Davis
Marilyn_Monroe	John_Edgar_Hoover
Marilyn_Monroe	Clark_Gable
Marilyn_Monroe	Lauren_Bacall
Marilyn_Monroe	Howard_Hawks
Marilyn_Monroe	Joseph_L._Mankiewicz
Marilyn_Monroe	Joe_DiMaggio
Marilyn_Monroe	John_F._Kennedy
Marilyn_Monroe	Jack_Lemmon
Marilyn_Monroe	Billy_Wilder
Marilyn_Monroe	Laurence_Olivier
Marilyn_Monroe	Jane_Russell
Maria_(mãe_de_Jesus)	Papa_Bento_XVI
Maria_(mãe_de_Jesus)	Sandro_Botticelli
Maria_(mãe_de_Jesus)	Charles_Gounod
Maria_(mãe_de_Jesus)	Rabindranath_Tagore
Maria_(mãe_de_Jesus)	Dante_Alighieri
Maria_(mãe_de_Jesus)	Jesus
Maria_(mãe_de_Jesus)	Papa_Pio_XI
Maria_(mãe_de_Jesus)	Federico_García_Lorca
Maria_(mãe_de_Jesus)	Papa_Pio_IX
Maria_(mãe_de_Jesus)	Papa_Pio_XII
Maria_(mãe_de_Jesus)	Tomás_de_Aquino
Maria_(mãe_de_Jesus)	El_Greco
Maria_(mãe_de_Jesus)	Papa_João_Paulo_II
Maria_(mãe_de_Jesus)	Getúlio_Vargas
Maria_(mãe_de_Jesus)	Inácio_de_Antioquia
Maria_(mãe_de_Jesus)	Ambrósio_de_Milão
Maria_(mãe_de_Jesus)	Papa_Leão_XIII
Maria_(mãe_de_Jesus)	Giacomo_Puccini
Maria_(mãe_de_Jesus)	Caravaggio
Maria_(mãe_de_Jesus)	Miguel_de_Cervantes
Maria_(mãe_de_Jesus)	Franz_Schubert
Maria_(mãe_de_Jesus)	Papa_Paulo_VI
Maria_(mãe_de_Jesus)	Rogier_van_der_Weyden
Maria_(mãe_de_Jesus)	Papa_João_Paulo_II
Maria_(mãe_de_Jesus)	Giuseppe_Verdi
Maria_(mãe_de_Jesus)	Papa_Pio_X
Maria_(mãe_de_Jesus)	Leonardo_da_Vinci
Maria_(mãe_de_Jesus)	Papa_Bento_XV
Maria_(mãe_de_Jesus)	Rafael_Sanzio
Maria_(mãe_de_Jesus)	Ticiano
Maria_(mãe_de_Jesus)	Dante_Gabriel_Rossetti
Maria_(mãe_de_Jesus)	Peter_Paul_Rubens
Marc-Vivien_Foé	Thierry_Henry
Marc-Vivien_Foé	Kevin_Keegan
H._P._Lovecraft	Jorge_Luis_Borges
H._P._Lovecraft	Homero
H._P._Lovecraft	Harry_Houdini
H._P._Lovecraft	Michel_Houellebecq
H._P._Lovecraft	Edgar_Allan_Poe
H._P._Lovecraft	Neil_Gaiman
H._P._Lovecraft	Stephen_King
Roy_Scheider	Robert_Shaw
Roy_Scheider	Michelle_Pfeiffer
Roy_Scheider	Jane_Fonda
Roy_Scheider	Dustin_Hoffman
Roy_Scheider	Donald_Sutherland
Roy_Scheider	Sean_Connery
Roy_Scheider	Steven_Spielberg
Roy_Scheider	Meryl_Streep
Peter_Singer	George_W._Bush
Enya	Vitória_do_Reino_Unido
Enya	Keanu_Reeves
Enya	Eric_Clapton
Enya	Charlize_Theron
Emil_Boc	Traian_Băsescu
Neil_Armstrong	Lyndon_Johnson
Neil_Armstrong	Iuri_Gagarin
Neil_Armstrong	John_Glenn
Neil_Armstrong	Virgil_Grissom
Neil_Armstrong	Iuri_Gagarin
Neil_Armstrong	Charles_Lindbergh
Neil_Armstrong	Richard_Nixon
Neil_Armstrong	Jimmy_Carter
Neil_Armstrong	Valentina_Tereshkova
Edward_Hopper	Marilyn_Monroe
Edward_Hopper	James_Dean
Edward_Hopper	Alfred_Hitchcock
Ruhollah_Khomeini	Mohammad_Reza_Pahlavi
Ruhollah_Khomeini	Saddam_Hussein
Ruhollah_Khomeini	Ali_Khamenei
Ruhollah_Khomeini	Mohammed_Mossadegh
Ruhollah_Khomeini	Ronald_Reagan
Ruhollah_Khomeini	Mohammad_Reza_Pahlavi
Ruhollah_Khomeini	Mohammad_Reza_Pahlavi
Ruhollah_Khomeini	Jimmy_Carter
Carlos_Moyà	Lleyton_Hewitt
Alexandre_I_da_Rússia	Paulo_I_da_Rússia
Alexandre_I_da_Rússia	São_Pedro
Alexandre_I_da_Rússia	Paulo_I_da_Rússia
Alexandre_I_da_Rússia	Nicolau_I_da_Rússia
Susan_Sontag	Herbert_Marcuse
Matilde_de_Inglaterra	Henrique_I_de_Inglaterra
Matilde_de_Inglaterra	Henrique_II_de_Inglaterra
Carlos,_o_Gordo	Carlos_Magno
Astor_Piazzolla	Nadia_Boulanger
Astor_Piazzolla	Jorge_Luis_Borges
Giovanni_Domenico_Cassini	Ptolemeu
Giovanni_Domenico_Cassini	Luís_XIV_de_França
Ali_Khamenei	Ali_Akbar_Hashemi_Rafsanjani
Ali_Khamenei	Ali_Akbar_Hashemi_Rafsanjani
Ali_Khamenei	Ruhollah_Khomeini
Paulo_I_da_Rússia	Catarina_I_da_Rússia
Paulo_I_da_Rússia	Pedro_III_da_Rússia
Paulo_I_da_Rússia	Alexandre_I_da_Rússia
Paulo_I_da_Rússia	Cristiano_VII_da_Dinamarca
Paulo_I_da_Rússia	Catarina,_a_Grande
Paulo_I_da_Rússia	Pedro_I_da_Rússia
Paulo_I_da_Rússia	Nicolau_I_da_Rússia
John_le_Carré	Michelle_Pfeiffer
John_le_Carré	Diane_Keaton
John_le_Carré	Richard_Burton
John_le_Carré	Sean_Connery
John_le_Carré	Pierce_Brosnan
John_le_Carré	Ralph_Fiennes
André_Previn	Piotr_Ilitch_Tchaikovsky
André_Previn	Simon_Rattle
Alfred_Hitchcock	Doris_Day
Alfred_Hitchcock	Roberto_Rossellini
Alfred_Hitchcock	Billy_Crystal
Alfred_Hitchcock	Isabel_II_do_Reino_Unido
Alfred_Hitchcock	Grace_Kelly
Alfred_Hitchcock	Julie_Andrews
Alfred_Hitchcock	Stanley_Kubrick
Alfred_Hitchcock	Ingrid_Bergman
Alfred_Hitchcock	Paul_Newman
Alfred_Hitchcock	Eva_Marie_Saint
Alfred_Hitchcock	Henry_Fonda
Alfred_Hitchcock	Cary_Grant
Alfred_Hitchcock	Gregory_Peck
Alfred_Hitchcock	James_Stewart
Alfred_Hitchcock	Salvador_Dalí
Alfred_Hitchcock	Sean_Connery
Alfred_Hitchcock	Laurence_Olivier
Élisabeth-Louise_Vigée-Le_Brun	Napoleão_Bonaparte
Élisabeth-Louise_Vigée-Le_Brun	Maria_Antonieta
Élisabeth-Louise_Vigée-Le_Brun	Lord_Byron
Élisabeth-Louise_Vigée-Le_Brun	Maria_Antonieta
Papa_Bento_XV	Joana_d'Arc
Papa_Bento_XV	Papa_Pio_X
Máximo_Gorki	Anton_Tchekhov
Máximo_Gorki	Anton_Tchekhov
Máximo_Gorki	Lenin
Máximo_Gorki	Josef_Stalin
Gustave_Doré	Lord_Byron
Gustave_Doré	Théophile_Gautier
Gustave_Doré	William_Shakespeare
Gustave_Doré	Miguel_de_Cervantes
Gustave_Doré	Edgar_Allan_Poe
Gustave_Doré	Samuel_Taylor_Coleridge
Gustave_Doré	Jean_de_La_Fontaine
Gustave_Doré	Charles_Perrault
Gustave_Doré	Honoré_de_Balzac
Gustave_Doré	Lord_Byron
Gustave_Doré	Victor_Hugo
Gustave_Doré	Dante_Alighieri
Charles_de_Gaulle	Pierre_Laval
Charles_de_Gaulle	Georges_Pompidou
Charles_de_Gaulle	Michel_Debré
Charles_de_Gaulle	Philippe_Pétain
Charles_de_Gaulle	Winston_Churchill
Osama_bin_Laden	Michael_Moore
Osama_bin_Laden	Hosni_Mubarak
Osama_bin_Laden	Saddam_Hussein
Osama_bin_Laden	George_W._Bush
Osama_bin_Laden	Barack_Obama
Nick_Clegg	David_Cameron
Nils_Liedholm	Silvio_Berlusconi
Paul_Gauguin	Napoleão_III_de_França
Paul_Gauguin	Vincent_van_Gogh
Paul_Gauguin	Vincent_van_Gogh
Paul_Gauguin	Paul_Cézanne
Georges_Clemenceau	Émile_Zola
Georges_Clemenceau	Aristide_Briand
José_Ortega_y_Gasset	Edmund_Husserl
José_Ortega_y_Gasset	Georg_Simmel
José_Ortega_y_Gasset	Bertrand_Russell
José_Ortega_y_Gasset	Gottfried_Leibniz
José_Ortega_y_Gasset	Johann_Wolfgang_von_Goethe
José_Ortega_y_Gasset	Wilhelm_Dilthey
José_Ortega_y_Gasset	René_Descartes
Richard_von_Weizsäcker	Roman_Herzog
Richard_von_Weizsäcker	Karl_Carstens
Gustav_Stresemann	Charles_Gates_Dawes
Gustav_Stresemann	Aristide_Briand
Gustav_Stresemann	Austen_Chamberlain
Papa_Clemente_XII	Carlos_VI,_Sacro_Imperador_Romano-Germânico
Claudia_Schiffer	Axl_Rose
Claudia_Schiffer	Tyra_Banks
Claudia_Schiffer	Cindy_Crawford
Heitor_Villa-Lobos	Richard_Wagner
Heitor_Villa-Lobos	Walt_Disney
Heitor_Villa-Lobos	Claude_Debussy
Heitor_Villa-Lobos	Johann_Sebastian_Bach
Heitor_Villa-Lobos	Giacomo_Puccini
Bertolt_Brecht	James_Joyce
Bertolt_Brecht	Serguei_Eisenstein
Bertolt_Brecht	Pablo_Picasso
Bertolt_Brecht	Bertolt_Brecht
Guilherme_III_de_Inglaterra	Jaime_II_de_Inglaterra
Guilherme_III_de_Inglaterra	Maria_II_de_Inglaterra
Guilherme_III_de_Inglaterra	Frederico_Guilherme_I_de_Brandemburgo
Fabio_Capello	Nils_Liedholm
Fabio_Capello	Didier_Deschamps
Jorge_II_da_Grã-Bretanha	Frederico_V_da_Dinamarca
Jorge_II_da_Grã-Bretanha	Jorge_I_da_Grã-Bretanha
Papa_Inocêncio_III	Francisco_de_Assis
Papa_Inocêncio_III	Papa_Inocêncio_XIII
Papa_Inocêncio_III	Giotto_di_Bondone
Papa_Inocêncio_III	Papa_Leão_XIII
Ludwig_Erhard	Kurt_Georg_Kiesinger
Ludwig_Erhard	Alan_Greenspan
Ludwig_Erhard	Konrad_Adenauer
Bertrand_Russell	G._H._Hardy
Bertrand_Russell	Albert_Einstein
Bertrand_Russell	Gottlob_Frege
Bertrand_Russell	John_Stuart_Mill
Bertrand_Russell	Joseph_Conrad
Bertrand_Russell	Alfred_North_Whitehead
Bertrand_Russell	William_Faulkner
Bertrand_Russell	Pär_Lagerkvist
Herbert_Spencer	Charles_Darwin
Nikola_Tesla	Thomas_Edison
Nikola_Tesla	David_Bowie
Nikola_Tesla	Ernst_Mach
Nikola_Tesla	Mark_Twain
Nikola_Tesla	Thomas_Edison
Christopher_Tolkien	Peter_Jackson
Christopher_Tolkien	J._R._R._Tolkien
Christopher_Tolkien	J._R._R._Tolkien
Deng_Xiaoping	Mao_Tsé-Tung
Deng_Xiaoping	Chu_En-Lai
Deng_Xiaoping	Mikhail_Gorbachev
Deng_Xiaoping	Chiang_Kai-shek
Deng_Xiaoping	Mao_Tsé-Tung
Steve_Vai	Joe_Satriani
Steve_Vai	Niccolò_Paganini
Steve_Vai	Eros_Ramazzotti
Steve_Vai	Jeff_Beck
Steve_Vai	Ozzy_Osbourne
Steve_Vai	Frank_Zappa
Steve_Vai	Yngwie_Malmsteen
Steve_Vai	Jimi_Hendrix
Hendrik_Lorentz	Albert_Einstein
Hendrik_Lorentz	Marie_Curie
Hendrik_Lorentz	Wilhelm_Conrad_Röntgen
Hendrik_Lorentz	Antoine_Henri_Becquerel
Hendrik_Lorentz	Guglielmo_Marconi
Hendrik_Lorentz	Pieter_Zeeman
Aaliyah	Timbaland
Aaliyah	Janet_Jackson
Aaliyah	Usher
Aaliyah	Jay-Z
Aaliyah	Timbaland
Aaliyah	Jet_Li
Jean-Marie_Gustave_Le_Clézio	Gilles_Deleuze
Jean-Marie_Gustave_Le_Clézio	Doris_Lessing
Jean-Marie_Gustave_Le_Clézio	Michel_Foucault
Theodore_Roosevelt	William_McKinley
Theodore_Roosevelt	Grover_Cleveland
Theodore_Roosevelt	Thomas_Woodrow_Wilson
Theodore_Roosevelt	Thomas_Jefferson
Theodore_Roosevelt	Ulysses_S._Grant
Theodore_Roosevelt	Bertha_von_Suttner
Theodore_Roosevelt	Benjamin_Harrison
Theodore_Roosevelt	George_Washington
Theodore_Roosevelt	Eleanor_Roosevelt
Theodore_Roosevelt	William_Howard_Taft
Theodore_Roosevelt	Abraham_Lincoln
Theodore_Roosevelt	Andrew_Carnegie
Eduardo_III_de_Inglaterra	William_Shakespeare
Eduardo_III_de_Inglaterra	Eduardo_II_de_Inglaterra
Eduardo_III_de_Inglaterra	Ricardo_II_de_Inglaterra
Viktor_Yanukovytch	Iúlia_Timochenko
Viktor_Yanukovytch	Viktor_Yushchenko
Florent_Malouda	Zinédine_Zidane
Aaron_Copland	Ígor_Stravinski
Aaron_Copland	Emily_Dickinson
Émile_Zola	Édouard_Manet
Émile_Zola	Honoré_de_Balzac
Émile_Zola	George_Orwell
Émile_Zola	Charles_Darwin
Émile_Zola	Alfred_Dreyfus
Oriana_Fallaci	Muammar_al-Gaddafi
Oriana_Fallaci	Haile_Selassie
Oriana_Fallaci	Wernher_von_Braun
Oriana_Fallaci	Walter_Cronkite
Oriana_Fallaci	Golda_Meir
Oriana_Fallaci	Willy_Brandt
Oriana_Fallaci	Lech_Wałęsa
Oriana_Fallaci	Federico_Fellini
Oriana_Fallaci	Indira_Gandhi
Oriana_Fallaci	Sean_Connery
Oriana_Fallaci	Henry_Kissinger
Oriana_Fallaci	Ruhollah_Khomeini
Oriana_Fallaci	Deng_Xiaoping
Martin_Scorsese	Vincent_van_Gogh
Martin_Scorsese	Mark_Wahlberg
Martin_Scorsese	Daniel_Day-Lewis
Martin_Scorsese	James_Cameron
Martin_Scorsese	Robert_Redford
Martin_Scorsese	Kevin_Costner
Martin_Scorsese	Tom_Cruise
Martin_Scorsese	Michelle_Pfeiffer
Martin_Scorsese	Clint_Eastwood
Martin_Scorsese	Francis_Ford_Coppola
Martin_Scorsese	Jodie_Foster
Martin_Scorsese	Leonardo_DiCaprio
Martin_Scorsese	Robert_De_Niro
Martin_Scorsese	Ronald_Reagan
Martin_Scorsese	Ellen_Burstyn
Martin_Scorsese	Jack_Nicholson
Martin_Scorsese	Paul_Newman
Martin_Scorsese	Winona_Ryder
Martin_Scorsese	George_Lucas
Martin_Scorsese	Steven_Spielberg
Néstor_Kirchner	Cristina_Fernández_de_Kirchner
Néstor_Kirchner	Diego_Maradona
Néstor_Kirchner	Luiz_Inácio_Lula_da_Silva
Néstor_Kirchner	Cristina_Fernández_de_Kirchner
Néstor_Kirchner	Cristina_Fernández_de_Kirchner
Néstor_Kirchner	Ricardo_Lagos
William_Tecumseh_Sherman	Ulysses_S._Grant
William_Tecumseh_Sherman	Zachary_Taylor
William_Tecumseh_Sherman	Júlio_César
William_Tecumseh_Sherman	James_Longstreet
William_Tecumseh_Sherman	Robert_Edward_Lee
Kal_Penn	Barack_Obama
Enrico_Caruso	Luciano_Pavarotti
Enrico_Caruso	Giacomo_Puccini
Enrico_Caruso	Franz_Schubert
Enrico_Caruso	Werner_Herzog
Enrico_Caruso	Giuseppe_Verdi
Cannonball_Adderley	John_Coltrane
Cannonball_Adderley	Miles_Davis
Stanisław_Lem	Philip_K._Dick
Stanisław_Lem	H._G._Wells
Stanisław_Lem	Douglas_Adams
Stanisław_Lem	Júlio_Verne
Stanisław_Lem	Ursula_K._Le_Guin
Stanisław_Lem	Franz_Kafka
Stanisław_Lem	Andrei_Tarkovski
Stanisław_Lem	George_Clooney
Salvador_Allende	Fidel_Castro
Salvador_Allende	Karl_Marx
Salvador_Allende	Augusto_Pinochet
Salvador_Allende	Henry_Kissinger
Salvador_Allende	Isabel_Allende
Salvador_Allende	Gerald_Ford
Salvador_Allende	Richard_Nixon
Salvador_Allende	Augusto_Pinochet
Suharto	Sukarno
David_Beckham	Pelé
David_Beckham	Luís_Figo
David_Beckham	Peter_Shilton
David_Beckham	Tom_Cruise
David_Beckham	Bobby_Moore
David_Beckham	Zinédine_Zidane
David_Beckham	Fabio_Capello
David_Beckham	Alex_Ferguson
Henrik_Larsson	Samuel_Eto'o
Henrik_Larsson	Nils_Liedholm
Henrik_Larsson	Alex_Ferguson
Henrik_Larsson	Ronaldinho_Gaúcho
Henrik_Larsson	Zlatan_Ibrahimović
Charles_Thomson_Rees_Wilson	Owen_Willans_Richardson
Charles_Thomson_Rees_Wilson	Jean_Baptiste_Perrin
Charles_Thomson_Rees_Wilson	William_Henry_Bragg
Charles_Thomson_Rees_Wilson	Arthur_Holly_Compton
Charles_Thomson_Rees_Wilson	Joseph_John_Thomson
Charles_Thomson_Rees_Wilson	Walther_Nernst
Allen_Ginsberg	Walt_Whitman
Allen_Ginsberg	Patti_Smith
Allen_Ginsberg	William_S._Burroughs
Allen_Ginsberg	Ezra_Pound
Allen_Ginsberg	Jack_Kerouac
Allen_Ginsberg	Arthur_Rimbaud
Allen_Ginsberg	Bob_Dylan
Allen_Ginsberg	Fritz_Lang
Allen_Ginsberg	John_Lennon
Allen_Ginsberg	Paul_McCartney
Allen_Ginsberg	Herman_Melville
Allen_Ginsberg	Franz_Kafka
Allen_Ginsberg	James_Joyce
Allen_Ginsberg	William_Shakespeare
Allen_Ginsberg	John_Keats
Allen_Ginsberg	Fiódor_Dostoiévski
Allen_Ginsberg	William_Blake
Allen_Ginsberg	Jim_Morrison
James_Monroe	John_Quincy_Adams
James_Monroe	George_Washington
James_Monroe	James_Madison
James_Monroe	Thomas_Jefferson
Luís_XII_de_França	Henrique_VIII_de_Inglaterra
Justus_von_Liebig	Georg_Simon_Ohm
Dmitri_Mendeleiev	Marie_Curie
Dmitri_Mendeleiev	Ilya_Ilyich_Mechnikov
Dmitri_Mendeleiev	Gustav_Kirchhoff
Dmitri_Mendeleiev	Robert_Wilhelm_Bunsen
Edward_Norton	Salma_Hayek
Edward_Norton	David_Fincher
Edward_Norton	Steven_Spielberg
Thomas_Hobbes	Émile_Durkheim
Thomas_Hobbes	Galileu_Galilei
Thomas_Hobbes	René_Descartes
Thomas_Hobbes	Friedrich_Nietzsche
Thomas_Hobbes	Charles_de_Montesquieu
Thomas_Hobbes	Aristóteles
Thomas_Hobbes	Bento_de_Espinoza
Thomas_Hobbes	Luís_XIV_de_França
Thomas_Hobbes	Jean-Jacques_Rousseau
Thomas_Hobbes	John_Locke
Thomas_Hobbes	Nicolau_Maquiavel
Henry_Kissinger	Gerald_Ford
Henry_Kissinger	Richard_Nixon
Henry_Kissinger	Eisaku_Sato
Henry_Kissinger	Willy_Brandt
Henry_Kissinger	Dwight_D._Eisenhower
