Mwai_Kibaki	Daniel_Moi
Johnny_Cash	Bob_Dylan
Johnny_Cash	Elvis_Presley
Douglas_Fairbanks	Mary_Pickford
Douglas_Fairbanks	David_Lean
Douglas_Fairbanks	Kevin_Kline
Czang_Kaj-szek	Franklin_Delano_Roosevelt
Czang_Kaj-szek	Yuan_Shikai
Czang_Kaj-szek	Mao_Zedong
Czang_Kaj-szek	Zhou_Enlai
Czang_Kaj-szek	Sun_Jat-sen
Antanas_Smetona	António_de_Oliveira_Salazar
George_Harrison	John_Lennon
George_Harrison	Paul_McCartney
George_Harrison	Ringo_Starr
George_Harrison	Martin_Scorsese
George_Harrison	Frank_Sinatra
George_Harrison	Bob_Dylan
George_Harrison	Mick_Jagger
George_Harrison	Eric_Clapton
George_Harrison	Bill_Wyman
Nelson_Rockefeller	Spiro_T._Agnew
Nelson_Rockefeller	Ronald_Reagan
Nelson_Rockefeller	Gerald_Ford
Nelson_Rockefeller	Richard_Nixon
Nelson_Rockefeller	Walter_Mondale
Kurt_Weill	Bertolt_Brecht
Karl_Benz	Gottlieb_Daimler
Leon_X	Rafael_Santi
Leon_X	Michał_Anioł
Christopher_Marlowe	Owidiusz
James_Cameron	Obcy_-_decydujące_starcie
José_Luis_Rodríguez_Zapatero	Francisco_Franco
José_Luis_Rodríguez_Zapatero	José_María_Aznar
José_Luis_Rodríguez_Zapatero	Felipe_González
Henry_James	William_James
Gertrude_Stein	Adolf_Hitler
Fidel_Castro	Luiz_Inácio_Lula_da_Silva
Fidel_Castro	Wojciech_Jaruzelski
Fidel_Castro	Hugo_Chávez
Fidel_Castro	Fulgencio_Batista
Fidel_Castro	Raúl_Castro
Fidel_Castro	George_W._Bush
Alberto_Contador	Eddy_Merckx
Darren_Aronofsky	Marisa_Tomei
Darren_Aronofsky	Ellen_Burstyn
John_Ruskin	Marcel_Proust
John_Ruskin	Lewis_Carroll
Honoré_Daumier	Alberto_Giacometti
Honoré_Daumier	Charles_Baudelaire
Honoré_Daumier	Auguste_Rodin
Honoré_Daumier	Henri_de_Toulouse-Lautrec
Honoré_Daumier	Jean-Baptiste_Camille_Corot
Ławrientij_Beria	Nikita_Chruszczow
George_Lucas	Jeffrey_Abrams
George_Lucas	Harrison_Ford
George_Lucas	Steven_Spielberg
Mary_Cassatt	Edgar_Degas
Aníbal_Cavaco_Silva	Mário_Soares
Franz_Schubert	Antonio_Salieri
Kristen_Stewart	Sharon_Stone
Kristen_Stewart	Dakota_Fanning
Kristen_Stewart	Nicole_Kidman
Kristen_Stewart	Jodie_Foster
Diego_Velázquez	Pablo_Picasso
Diego_Velázquez	Francisco_Goya
Diego_Velázquez	Tycjan
Diego_Velázquez	Salvador_Dalí
Chuck_Berry	Jimi_Hendrix
Julian_Apostata	Gore_Vidal
Julian_Apostata	Marek_Aureliusz
Wolfgang_Amadeusz_Mozart	Nikołaj_Rimski-Korsakow
Wolfgang_Amadeusz_Mozart	Gioacchino_Rossini
Wolfgang_Amadeusz_Mozart	Antonio_Salieri
Jonathan_Rhys-Meyers	Woody_Allen
Olivier_Messiaen	Iannis_Xenakis
Olivier_Messiaen	Pierre_Boulez
Olivier_Messiaen	Karlheinz_Stockhausen
Olivier_Messiaen	Claude_Debussy
Olivier_Messiaen	Leonard_Bernstein
David_Gilmour	Bob_Dylan
David_Gilmour	John_Lennon
David_Gilmour	Syd_Barrett
David_Gilmour	Paul_McCartney
David_Gilmour	Kate_Bush
David_Gilmour	Elton_John
David_Gilmour	B.B._King
Germaine_Greer	William_Szekspir
Józef_Stalin	Nikita_Chruszczow
Józef_Stalin	Pablo_Picasso
Józef_Stalin	Mao_Zedong
Józef_Stalin	Wiaczesław_Mołotow
Józef_Stalin	Władimir_Putin
Józef_Stalin	Gieorgij_Malenkow
Józef_Stalin	Michaił_Kalinin
Kesha_Sebert	Britney_Spears
Kesha_Sebert	Flo_Rida
Kesha_Sebert	Paris_Hilton
Kesha_Sebert	Dolly_Parton
Kesha_Sebert	Taio_Cruz
Kesha_Sebert	Prince
Kesha_Sebert	Rihanna
Kesha_Sebert	Katy_Perry
Kesha_Sebert	Nicki_Minaj
Mosze_Dajan	Menachem_Begin
Mosze_Dajan	Golda_Meir
Mosze_Dajan	Richard_Nixon
Benny_Goodman	Frank_Sinatra
Benny_Goodman	Elvis_Presley
Giotto_di_Bondone	Cimabue
Enya	Sinéad_O'Connor
Michaił_Bakunin	Sergio_Leone
Tommy_Robredo	Andy_Murray
Tommy_Robredo	David_Ferrer
Tommy_Robredo	Carlos_Moyá
Tommy_Robredo	Fernando_González
Tommy_Robredo	Juan_Ignacio_Chela
Tommy_Robredo	Guillermo_Coria
Tommy_Robredo	Guillermo_Cañas
Tommy_Robredo	Rafael_Nadal
Henri_de_Toulouse-Lautrec	John_Huston
Carl_David_Anderson	Murray_Gell-Mann
Raul_Meireles	Alberto_Aquilani
Raul_Meireles	Luiz_Felipe_Scolari
Raul_Meireles	Fernando_Torres
Felipe_Calderón	Vicente_Fox
Alexander_Pope	Voltaire
Alexander_Pope	Homer
Alexander_Pope	Gottfried_Wilhelm_Leibniz
Alexander_Pope	Adam_Mickiewicz
Alexander_Pope	George_Gordon_Byron
Alexander_Pope	Jonathan_Swift
Alexander_Pope	Geoffrey_Chaucer
Alexander_Pope	Wergiliusz
Alexander_Pope	William_Wordsworth
Alexander_Pope	John_Dryden
Jan_Chrzciciel	Tycjan
Jan_Chrzciciel	Mahomet
Jerzy_II_Hanowerski	Georg_Friedrich_Händel
Jerzy_II_Hanowerski	Jerzy_I_Hanowerski
Jerzy_II_Hanowerski	Jerzy_III_Hanowerski
Maria_II_Stuart	Karol_I_Stuart
Maria_II_Stuart	Innocenty_XI
Maria_II_Stuart	Henry_Purcell
Maria_II_Stuart	Wilhelm_III_Orański
Maria_II_Stuart	Jakub_II_Stuart
Saddam_Husajn	Dick_Cheney
Saddam_Husajn	George_W._Bush
Mae_West	Barbra_Streisand
Mae_West	Britney_Spears
Mae_West	Gore_Vidal
Mae_West	Bob_Dylan
Mae_West	Salvador_Dalí
Mae_West	Marlene_Dietrich
Mae_West	Charlie_Chaplin
Mae_West	Farrah_Fawcett
Michaił_Tuchaczewski	Kliment_Woroszyłow
Filip,_książę_Edynburga	Wiktoria_Hanowerska
Filip,_książę_Edynburga	Elżbieta_II
Filip,_książę_Edynburga	Mikołaj_I_Romanow
Philippe_Pétain	Francisco_Franco
Philippe_Pétain	Pierre_Laval
Philippe_Pétain	Charles_de_Gaulle
Philippe_Pétain	Albert_Lebrun
William_Walton	Laurence_Olivier
Matylda_(cesarzowa)	Tomasz_Becket
Nick_Clegg	David_Cameron
Albert_Camus	Ajschylos
Albert_Camus	André_Malraux
Richard_von_Weizsäcker	Walter_Scheel
Richard_von_Weizsäcker	Roman_Herzog
Richard_von_Weizsäcker	Karl_Carstens
Joanna_d'Arc	George_Bernard_Shaw
Joanna_d'Arc	Ingrid_Bergman
Joanna_d'Arc	Henryk_VI_Lancaster
Joanna_d'Arc	Jezus_Chrystus
Joanna_d'Arc	Red_Hot_Chili_Peppers
Joanna_d'Arc	Milla_Jovovich
Joanna_d'Arc	Alanis_Morissette
Joseph_Conrad	Lech_Kaczyński
Claudia_Schiffer	Heidi_Klum
Claudia_Schiffer	Grace_Grimaldi
Claudia_Schiffer	Pelé
Claudia_Schiffer	Cindy_Crawford
Claudia_Schiffer	Gisele_Bündchen
Laurence_Fishburne	Whoopi_Goldberg
Bertolt_Brecht	Czang_Kaj-szek
Katie_Melua	Joni_Mitchell
Edward_Albee	Richard_Burton
Edward_Albee	Elizabeth_Taylor
Wisława_Szymborska	Czesław_Miłosz
Banksy	Paris_Hilton
Ludwig_Erhard	Willy_Brandt
Ludwig_Erhard	Kurt_Georg_Kiesinger
Ludwig_Erhard	Konrad_Adenauer
Warren_Harding	Calvin_Coolidge
Warren_Harding	Woodrow_Wilson
Karol_VI_Szalony	Karol_V_Mądry
Karol_VI_Szalony	Karol_VII_Walezjusz
Juliusz_Nepos	Romulus_Augustulus
Nikola_Tesla	David_Bowie
Mischa_Barton	Bruce_Willis
Mischa_Barton	Ashley_Tisdale
Mischa_Barton	Lindsay_Lohan
Mischa_Barton	Julia_Roberts
Mischa_Barton	Hugh_Grant
Mischa_Barton	Kate_Moss
Mark_Spitz	Michael_Phelps
Harold_Wilson	Edward_Heath
Harold_Wilson	James_Callaghan
Harold_Wilson	Alec_Douglas-Home
Rachel_Weisz	Daniel_Craig
Rachel_Weisz	Cate_Blanchett
Rachel_Weisz	Bernardo_Bertolucci
Rachel_Weisz	Jennifer_Hudson
Rachel_Weisz	Natalie_Portman
Wiz_Khalifa	Snoop_Dogg
Guy_Fawkes	Juliusz_Verne
Guy_Fawkes	Margaret_Thatcher
Gaetano_Donizetti	Vincenzo_Bellini
Ramzes_II	Tutanchamon
Ramzes_II	Echnaton
Klemens_XIV	Klemens_XIII
Klemens_XIV	Pius_VI
Geoffrey_Chaucer	Edward_III
Cannonball_Adderley	John_Coltrane
Cannonball_Adderley	Miles_Davis
Pertynaks	Septymiusz_Sewer
Pertynaks	Hadrian
Pertynaks	Marek_Aureliusz
Josephine_Baker	Pablo_Picasso
Josephine_Baker	Francis_Scott_Fitzgerald
August_II_Mocny	Fryderyk_II_Oldenburg
August_II_Mocny	Fryderyk_III_Oldenburg
August_II_Mocny	Jan_III_Sobieski
August_II_Mocny	Chrystian_IV_Oldenburg
August_II_Mocny	Stanisław_Leszczyński
August_II_Mocny	August_III_Sas
Alec_Baldwin	Meg_Ryan
Alec_Baldwin	Michelle_Pfeiffer
Alec_Baldwin	Tennessee_Williams
Alec_Baldwin	Kim_Basinger
Andrzej,_książę_Yorku	Elżbieta_II
Andy_Roddick	Carlos_Moyá
Andy_Roddick	Jürgen_Melzer
Andy_Roddick	Guillermo_Coria
Andy_Roddick	Andy_Murray
Andy_Roddick	Mandy_Moore
Andy_Roddick	Andre_Agassi
Andy_Roddick	Michaił_Jużny
Andy_Roddick	David_Ferrer
Andy_Roddick	Fernando_González
Andy_Roddick	Marat_Safin
Andy_Roddick	Guillermo_Cañas
Andy_Roddick	James_Blake
Andy_Roddick	Novak_Đoković
Andy_Roddick	Rafael_Nadal
Andy_Roddick	Tommy_Robredo
Andy_Roddick	Tommy_Haas
Andy_Roddick	Pete_Sampras
Andy_Roddick	Juan_Carlos_Ferrero
Andy_Roddick	Juan_Martín_del_Potro
Andy_Roddick	Jo-Wilfried_Tsonga
Andy_Roddick	Robin_Söderling
Andy_Roddick	Lleyton_Hewitt
Andy_Roddick	Roger_Federer
Andy_Roddick	David_Nalbandian
Zhou_Enlai	Czang_Kaj-szek
Zhou_Enlai	Deng_Xiaoping
Juan_Antonio_Samaranch	Jacques_Rogge
Prince	Miles_Davis
Prince	Alicia_Keys
Prince	Stevie_Wonder
Prince	Kate_Bush
Nikołaj_Gogol	Nikołaj_Rimski-Korsakow
Nikołaj_Gogol	Dymitr_Szostakowicz
Nikołaj_Gogol	Piotr_Czajkowski
Charles_Mingus	Duke_Ellington
Charles_Mingus	Miles_Davis
Charles_Mingus	Charlie_Parker
Charles_Mingus	Joni_Mitchell
Maria_Magdalena	Bernard_z_Clairvaux
Maria_Magdalena	Rembrandt
Maria_Magdalena	Tycjan
Maria_Magdalena	El_Greco
Maria_Magdalena	Rafael_Santi
Maria_Magdalena	Karol_Wielki
Maria_Magdalena	Marcin_Luter
Maksymilian_II_Habsburg	Pius_IV
Maksymilian_II_Habsburg	Stefan_Batory
Maksymilian_II_Habsburg	Rudolf_II_Habsburg
Julia_Gillard	Kevin_Rudd
Julia_Gillard	José_Ramos-Horta
Piotr_III_Romanow	Katarzyna_II_Wielka
Piotr_III_Romanow	Piotr_I_Wielki
Piotr_III_Romanow	Katarzyna_I
Paul_Newman	James_Dean
Paul_Newman	Buffalo_Bill
Paul_Newman	Martin_Scorsese
Kate_Hudson	Liv_Tyler
Kate_Hudson	Goldie_Hawn
Thomas_Harris	Jodie_Foster
Konstantyn_I_Wielki	Jezus_Chrystus
Szymon_Peres	Mosze_Dajan
Szymon_Peres	James_Baker
Szymon_Peres	Jaser_Arafat
Szymon_Peres	Golda_Meir
Szymon_Peres	Jacques_Chirac
Szymon_Peres	Ariel_Szaron
Szymon_Peres	Ehud_Barak
Szymon_Peres	Mosze_Kacaw
Szymon_Peres	Icchak_Rabin
Szymon_Peres	Lauren_Bacall
Szymon_Peres	Beniamin_Netanjahu
Szymon_Peres	Cypi_Liwni
Szymon_Peres	Menachem_Begin
Szymon_Peres	Mahmud_Abbas
Szymon_Peres	Barack_Obama
Zygmunt_Luksemburski	Karol_V_Habsburg
Zygmunt_Luksemburski	Albrecht_II_Habsburg
Zygmunt_Luksemburski	Karol_IV_Luksemburski
Zygmunt_Luksemburski	Fryderyk_III_Habsburg
Philip_Kindred_Dick	Stanisław_Lem
Bernardo_O'Higgins	José_de_San_Martín
Francesco_Cossiga	Aldo_Moro
Francesco_Cossiga	Giulio_Andreotti
Elżbieta_I_Tudor	Pius_V
Elżbieta_I_Tudor	Henryk_VIII_Tudor
Elżbieta_I_Tudor	Maria_I_Stuart
Elżbieta_I_Tudor	Katarzyna_Parr
Elżbieta_I_Tudor	Cate_Blanchett
Elżbieta_I_Tudor	Jakub_I_Stuart
Elżbieta_I_Tudor	Henryk_VII_Tudor
Elżbieta_I_Tudor	Grzegorz_XIII
Elżbieta_I_Tudor	Katarzyna_Howard
Elżbieta_I_Tudor	Edward_IV_York
Elżbieta_I_Tudor	Anna_Boleyn
Elżbieta_I_Tudor	Iwan_IV_Groźny
Elżbieta_I_Tudor	Anna_z_Kleve
Elżbieta_I_Tudor	Elżbieta_York
Elżbieta_I_Tudor	Francis_Drake
Christina_Aguilera	Britney_Spears
Christina_Aguilera	Alicia_Keys
Christina_Aguilera	Jennifer_Hudson
Christina_Aguilera	Sting
Christina_Aguilera	Pink
Christina_Aguilera	Nicki_Minaj
Christina_Aguilera	B.B._King
Christina_Aguilera	Nelly_Furtado
Christina_Aguilera	Backstreet_Boys
Christina_Aguilera	Jewel
Christina_Aguilera	Ellen_DeGeneres
Christina_Aguilera	Cher
Christina_Aguilera	Bono
Christina_Aguilera	M.I.A.
Meryl_Streep	Colin_Firth
Meryl_Streep	Leonardo_DiCaprio
Meryl_Streep	Sigourney_Weaver
Meryl_Streep	Robert_Redford
Meryl_Streep	Tom_Cruise
Meryl_Streep	Lindsay_Lohan
Meryl_Streep	Mary_Steenburgen
Meryl_Streep	Katharine_Hepburn
Meryl_Streep	Tennessee_Williams
Meryl_Streep	Natalie_Portman
Meryl_Streep	Isabel_Allende
Meryl_Streep	Nicole_Kidman
Meryl_Streep	Julianne_Moore
Meryl_Streep	Shirley_MacLaine
Meryl_Streep	Maggie_Smith
Meryl_Streep	Susan_Sarandon
Meryl_Streep	Diane_Keaton
Meryl_Streep	Amanda_Seyfried
Meryl_Streep	Margaret_Thatcher
Meryl_Streep	Pierce_Brosnan
Meryl_Streep	Goldie_Hawn
Yngwie_Malmsteen	Antonio_Vivaldi
Yngwie_Malmsteen	Niccolò_Paganini
Zico	Pelé
Zico	Ronaldo
Charles-Maurice_de_Talleyrand-Périgord	Ludwik_XIII
Charles-Maurice_de_Talleyrand-Périgord	John_Malkovich
Charles-Maurice_de_Talleyrand-Périgord	Stendhal
Friedrich_Ebert	Maximilian_von_Baden
Friedrich_Ebert	Paul_von_Hindenburg
Bernard_Madoff	Elie_Wiesel
Shia_LaBeouf	Dustin_Hoffman
Shia_LaBeouf	Jon_Voight
William_McKinley	Theodore_Roosevelt
William_McKinley	John_Fitzgerald_Kennedy
William_McKinley	James_Garfield
William_McKinley	Benjamin_Harrison
William_McKinley	Grover_Cleveland
Heinrich_Schliemann	Homer
Heinrich_Schliemann	Wergiliusz
Georges_Simenon	Jean_Renoir
Georges_Simenon	Charles_Laughton
Jamie_Carragher	Fabio_Capello
Pat_Jennings	George_Best
Aleksy_II_(patriarcha_Moskwy)	Dmitrij_Miedwiediew
Aleksy_II_(patriarcha_Moskwy)	Michaił_Gorbaczow
Aleksy_II_(patriarcha_Moskwy)	Benedykt_XVI
John_Quincy_Adams	Andrew_Johnson
John_Quincy_Adams	John_Adams
John_Quincy_Adams	Abraham_Lincoln
John_Quincy_Adams	James_Monroe
John_Quincy_Adams	George_W._Bush
John_Quincy_Adams	James_Madison
John_Quincy_Adams	Andrew_Jackson
John_Quincy_Adams	Thomas_Jefferson
Arthur_Wellesley,_1._książę_Wellington	Robert_Peel
Arthur_Wellesley,_1._książę_Wellington	Ludwig_van_Beethoven
Arthur_Wellesley,_1._książę_Wellington	Christopher_Plummer
Arthur_Wellesley,_1._książę_Wellington	Stephen_Fry
Arthur_Wellesley,_1._książę_Wellington	Victor_Hugo
Giuseppe_Verdi	Alessandro_Manzoni
Ignacy_Loyola	Pius_XI
Nils_Gustaf_Dalén	Alfred_Nobel
Luiz_Felipe_Scolari	Ronaldinho
Luiz_Felipe_Scolari	Ronaldo
Pius_VIII	Leon_XII
Pius_VIII	Grzegorz_XVI
Icchak_Rabin	Jaser_Arafat
Icchak_Rabin	Bill_Clinton
Icchak_Rabin	Golda_Meir
Icchak_Rabin	Szymon_Peres
Icchak_Rabin	Beniamin_Netanjahu
Icchak_Rabin	Hosni_Mubarak
Icchak_Rabin	Ariel_Szaron
Icchak_Rabin	Menachem_Begin
Icchak_Rabin	Ehud_Olmert
Ryszard_II	Edward_III
Dr._Dre	50_Cent
Dr._Dre	Snoop_Dogg
Dr._Dre	Eminem
Dr._Dre	Ice_Cube
Karol,_książę_Walii	Kamila,_księżna_Kornwalii
Karol,_książę_Walii	Edward_VIII_Windsor
Karol,_książę_Walii	Diana,_księżna_Walii
Karol,_książę_Walii	Maria_Teck
Karol,_książę_Walii	Elżbieta_II
Karol,_książę_Walii	Jerzy_VI_Windsor
Oliver_Cromwell	Nostradamus
Oliver_Cromwell	Karol_I_Stuart
Oliver_Cromwell	Karol_II_Stuart
Konfucjusz	Laozi
Leo_von_Caprivi	Otto_von_Bismarck
Franco_Zeffirelli	Elizabeth_Taylor
Franco_Zeffirelli	Tennessee_Williams
Günter_Grass	Lech_Wałęsa
Franciszek_II_Habsburg	Leopold_II_Habsburg
Franciszek_II_Habsburg	Maria_Teresa_Habsburg
Franciszek_II_Habsburg	Maria_Ludwika_Austriaczka
Franciszek_II_Habsburg	Napoleon_Bonaparte
Franciszek_II_Habsburg	Napoleon_Bonaparte
Katarzyna_Howard	Anna_z_Kleve
Katarzyna_Howard	Katarzyna_Parr
Erwin_Schrödinger	Francis_Crick
Erwin_Schrödinger	James_Watson
Shakira	Lil_Wayne
Shakira	Gerard_Piqué
Goldie_Hawn	Peter_Sellers
Goldie_Hawn	Warren_Beatty
Goldie_Hawn	Susan_Sarandon
Goldie_Hawn	Diane_Keaton
Goldie_Hawn	Mel_Gibson
Goldie_Hawn	Meryl_Streep
Gustaw_V	Oskar_II
Gustaw_V	Karol_XIV_Jan
José_Manuel_Durão_Barroso	Romano_Prodi
Paul_von_Hindenburg	Friedrich_Ebert
Paul_von_Hindenburg	Franz_von_Papen
Paul_von_Hindenburg	Wilhelm_I_Hohenzollern
Paul_von_Hindenburg	Adolf_Hitler
Paul_von_Hindenburg	Erich_Ludendorff
Robert_Baden-Powell	Święty_Jerzy
Yul_Brynner	Alec_Guinness
Yul_Brynner	Ramzes_II
Yul_Brynner	Orson_Welles
Heliogabal_(cesarz_rzymski)	Karakalla
Heliogabal_(cesarz_rzymski)	Lawrence_Alma-Tadema
Heliogabal_(cesarz_rzymski)	Aleksander_Sewer
Gabriel_García_Márquez	William_Golding
Gabriel_García_Márquez	Elias_Canetti
Empedokles	Platon
Empedokles	Arystoteles
Empedokles	Heraklit
Georg_Friedrich_Händel	Joseph_Haydn
Georg_Friedrich_Händel	Christoph_Willibald_Gluck
Georg_Friedrich_Händel	Domenico_Scarlatti
Georg_Friedrich_Händel	Johann_Sebastian_Bach
Georg_Friedrich_Händel	Romain_Rolland
Pat_Nixon	Betty_Ford
Aaron_(postać_biblijna)	Jan_Chrzciciel
Aaron_(postać_biblijna)	Mojżesz
Pete_Sampras	Carlos_Moyá
Pete_Sampras	Boris_Becker
Pete_Sampras	Andre_Agassi
Pete_Sampras	Marat_Safin
Pete_Sampras	Ivan_Lendl
Pete_Sampras	Tommy_Haas
Pete_Sampras	Michael_Stich
Pete_Sampras	Lleyton_Hewitt
Pete_Sampras	Roger_Federer
Pete_Sampras	Andy_Roddick
Albert_Lebrun	Charles_de_Gaulle
Albert_Lebrun	Philippe_Pétain
Juan_Martín_del_Potro	Fernando_González
Juan_Martín_del_Potro	Jürgen_Melzer
Juan_Martín_del_Potro	Jo-Wilfried_Tsonga
Juan_Martín_del_Potro	Andy_Murray
Juan_Martín_del_Potro	Andre_Agassi
Juan_Martín_del_Potro	Roger_Federer
Juan_Martín_del_Potro	David_Nalbandian
Juan_Martín_del_Potro	Andy_Roddick
Beyoncé_Knowles	Britney_Spears
Beyoncé_Knowles	Janet_Jackson
Beyoncé_Knowles	Amy_Winehouse
Beyoncé_Knowles	Jennifer_Hudson
Beyoncé_Knowles	Prince
Beyoncé_Knowles	Taylor_Swift
Beyoncé_Knowles	Danny_Glover
Beyoncé_Knowles	Halle_Berry
Beyoncé_Knowles	Jay-Z
Beyoncé_Knowles	Nelly_Furtado
Beyoncé_Knowles	Justin_Timberlake
Beyoncé_Knowles	Usher
Beyoncé_Knowles	Michelle_Obama
Beyoncé_Knowles	Bono
Beyoncé_Knowles	Whitney_Houston
Beyoncé_Knowles	Kanye_West
Beyoncé_Knowles	Oprah_Winfrey
Beyoncé_Knowles	Barack_Obama
Beyoncé_Knowles	Barbra_Streisand
Beyoncé_Knowles	Alicia_Keys
Beyoncé_Knowles	Hillary_Rodham_Clinton
Beyoncé_Knowles	Leona_Lewis
Beyoncé_Knowles	Jamie_Foxx
Beyoncé_Knowles	Christina_Aguilera
Beyoncé_Knowles	Lady_Gaga
Beyoncé_Knowles	Tom_Hanks
Beyoncé_Knowles	Clint_Eastwood
Beyoncé_Knowles	Pink
Beyoncé_Knowles	Nicki_Minaj
Beyoncé_Knowles	Cheryl_Cole
Beyoncé_Knowles	Jordin_Sparks
Beyoncé_Knowles	Eddie_Murphy
Beyoncé_Knowles	Miley_Cyrus
Beyoncé_Knowles	Pamela_Anderson
Beyoncé_Knowles	Rihanna
Beyoncé_Knowles	50_Cent
Beyoncé_Knowles	Stevie_Wonder
Beyoncé_Knowles	Michael_Jackson
Beyoncé_Knowles	Eminem
Beyoncé_Knowles	David_Beckham
Beyoncé_Knowles	Gwyneth_Paltrow
Michaił_Kalinin	Włodzimierz_Lenin
Michaił_Kalinin	Józef_Stalin
Ingrid_Bergman	Jennifer_Jones
Ingrid_Bergman	Roberto_Rossellini
Ingrid_Bergman	Joan_Crawford
John_von_Neumann	Albert_Einstein
Robin_Williams	Robbie_Williams
Humphrey_Bogart	Spencer_Tracy
Humphrey_Bogart	Lauren_Bacall
Humphrey_Bogart	Ingrid_Bergman
Damon_Hill	Jacques_Villeneuve
Mauno_Koivisto	Martti_Ahtisaari
Mauno_Koivisto	Urho_Kaleva_Kekkonen
Chuck_Norris	Steve_McQueen
Graeme_Souness	Brad_Friedel
René_Magritte	Giorgio_de_Chirico
Matka_Teresa_z_Kalkuty	Nawaz_Sharif
Matka_Teresa_z_Kalkuty	Benedykt_XVI
Matka_Teresa_z_Kalkuty	Paweł_VI
Matka_Teresa_z_Kalkuty	Ronald_Reagan
Matka_Teresa_z_Kalkuty	Javier_Pérez_de_Cuéllar
Matka_Teresa_z_Kalkuty	Jan_Paweł_II
Paul_Klee	Wassily_Kandinsky
Paul_Klee	Pablo_Picasso
Paul_Klee	Walter_Gropius
Paul_Klee	Auguste_Rodin
Paul_Klee	Voltaire
Paul_Klee	Franz_Marc
Francisco_Madero	Porfirio_Díaz
José_María_Aznar	José_Luis_Rodríguez_Zapatero
Jens_Christian_Skou	Paul_D._Boyer
Duff_McKagan	Slash
Federico_Fellini	Roberto_Benigni
Federico_Fellini	Anthony_Quinn
Federico_Fellini	Roberto_Rossellini
Federico_Fellini	Marcello_Mastroianni
Federico_Fellini	Michelangelo_Antonioni
Federico_Fellini	Kate_Hudson
Federico_Fellini	Penélope_Cruz
Federico_Fellini	Pier_Paolo_Pasolini
Federico_Fellini	Liv_Ullmann
Federico_Fellini	Nicole_Kidman
Federico_Fellini	Shirley_MacLaine
Federico_Fellini	Orson_Welles
Federico_Fellini	Ginger_Rogers
Federico_Fellini	Donald_Sutherland
Federico_Fellini	Judi_Dench
Federico_Fellini	Anita_Ekberg
Federico_Fellini	Ingmar_Bergman
Grzegorz_XVI	Pius_IX
Grzegorz_XVI	Pius_VIII
Aleksander_II_Romanow	Mikołaj_I_Romanow
Aleksander_II_Romanow	Aleksander_III_Romanow
Bruce_Willis	Demi_Moore
Zenon_z_Kition	Sokrates
Zenon_z_Kition	Epikur
Peter_Sellers	Geoffrey_Rush
Anna_Boleyn	Katarzyna_Aragońska
Anna_Boleyn	Thomas_Wolsey
Danny_Elfman	Howard_Shore
Kurt_Gödel	Albert_Einstein
Giorgio_Napolitano	Carlo_Azeglio_Ciampi
Giorgio_Napolitano	Romano_Prodi
Fabio_Cannavaro	Ronaldinho
Fabio_Cannavaro	Kaká
Fabio_Cannavaro	Zinedine_Zidane
El_Greco	Jackson_Pollock
El_Greco	Pablo_Picasso
El_Greco	Tycjan
El_Greco	Paul_Cézanne
Eric_Clapton	John_Lennon
Eric_Clapton	Paul_McCartney
Eric_Clapton	George_Harrison
Eric_Clapton	B.B._King
Eric_Clapton	Mark_Knopfler
Eric_Clapton	Stevie_Ray_Vaughan
Eric_Clapton	Jim_Morrison
Eric_Clapton	Phil_Collins
Eric_Clapton	Ringo_Starr
Eric_Clapton	Bob_Dylan
Władysław_Gomułka	Leonid_Breżniew
Władysław_Gomułka	Nicolae_Ceauşescu
Marc_Chagall	Guillaume_Apollinaire
Isaac_Newton	Voltaire
Isaac_Newton	John_Maynard_Keynes
Isaac_Newton	Galileusz
Isaac_Newton	Kartezjusz
Jan_Hus	Jezus_Chrystus
Jan_Hus	Ryszard_II
Jan_Hus	Marcin_Luter
Pius_VI	Klemens_XIV
Vivien_Leigh	Claudette_Colbert
Vivien_Leigh	Marilyn_Monroe
Vivien_Leigh	Lee_Marvin
Vivien_Leigh	Bette_Davis
Vivien_Leigh	Joan_Crawford
Vivien_Leigh	Margaret_Mitchell
Vivien_Leigh	Marlon_Brando
Vivien_Leigh	Mia_Farrow
Vivien_Leigh	Olivia_de_Havilland
Vivien_Leigh	Spencer_Tracy
Vivien_Leigh	Ginger_Rogers
Vivien_Leigh	Clark_Gable
Vivien_Leigh	Katharine_Hepburn
Vivien_Leigh	Laurence_Olivier
Vivien_Leigh	Tennessee_Williams
Vivien_Leigh	Audrey_Hepburn
Fahd_ibn_Abd_al-Aziz_as-Saud	Abdullah_bin_Abdulaziz_Al_Saud
Gustav_Heinemann	Walter_Scheel
Gustav_Heinemann	Heinrich_Lübke
Roy_Keane	Brian_Clough
Roy_Keane	Cristiano_Ronaldo
Roy_Keane	Alex_Ferguson
Claudio_Monteverdi	Josquin_des_Prés
Santiago_Ramón_y_Cajal	Camillo_Golgi
Arvo_Pärt	Sofia_Gubajdulina
Edward_VII	Jerzy_V
Edward_VII	Mikołaj_II_Romanow
Edward_VII	Kamila,_księżna_Kornwalii
Edward_VII	Wiktoria_Hanowerska
Edward_VII	Michael_Gambon
Edward_VII	Albert_I_Koburg
Edward_VII	Jerzy_III_Hanowerski
Edward_VII	Fryderyk_VIII
Edward_VII	Sarah_Bernhardt
Edward_VII	Wilhelm_II_Hohenzollern
Charles_Baudelaire	Théophile_Gautier
Charles_Baudelaire	Honoré_de_Balzac
