Jacob_Obrecht	Josquin_Des_Prez
Penélope_Cruz	Tom_Cruise
Penélope_Cruz	Javier_Bardem
Edward_Elgar	Georg_Friedrich_Händel
Edward_Elgar	Anton_Bruckner
Robert_Nozick	John_Rawls
Harry_Houdini	Arthur_Conan_Doyle
Harry_Houdini	Buster_Keaton
Bob_Dole	George_H.W._Bush
Bob_Dole	George_H.W._Bush
Bob_Dole	Bill_Clinton
Bob_Dole	Ronald_Reagan
Bob_Dole	Gerald_Ford
Bob_Dole	Jimmy_Carter
Diego_Rivera	Frida_Kahlo
Diego_Rivera	Amedeo_Modigliani
Manfred_von_Richthofen	Hermann_Göring
Hồ_Chí_Minh	Võ_Nguyên_Giáp
Hồ_Chí_Minh	Harry_S._Truman
Percival_Lowell	Clyde_Tombaugh
Mstislav_Rostropovitsj	Dmitri_Kabalevski
Mstislav_Rostropovitsj	Vladimir_Horowitz
Mstislav_Rostropovitsj	Benjamin_Britten
Mstislav_Rostropovitsj	Aleksandr_Solzjenitsyn
Mstislav_Rostropovitsj	Boris_Jeltsin
Mstislav_Rostropovitsj	Vladimir_Poetin
Mstislav_Rostropovitsj	Svjatoslav_Richter
Mstislav_Rostropovitsj	Dmitri_Sjostakovitsj
Franz_Marc	Vincent_van_Gogh
Franz_Marc	Paul_Cézanne
Franz_Marc	Wassily_Kandinsky
Franz_Marc	Henri_Matisse
Franz_Marc	Paul_Gauguin
Didier_Deschamps	Pelé
Didier_Deschamps	Fabio_Capello
Didier_Deschamps	José_Mourinho
Dante_Gabriel_Rossetti	John_Everett_Millais
Dante_Gabriel_Rossetti	John_Keats
Dante_Gabriel_Rossetti	William_Blake
Dante_Gabriel_Rossetti	Dante_Alighieri
Joelija_Tymosjenko	Viktor_Janoekovytsj
Joelija_Tymosjenko	Viktor_Joesjtsjenko
Joelija_Tymosjenko	Leonid_Koetsjma
Joelija_Tymosjenko	George_W._Bush
Joe_Satriani	Steve_Vai
Joe_Satriani	Jimi_Hendrix
Joe_Satriani	Kirk_Hammett
Joe_Satriani	Yngwie_Malmsteen
Joe_Satriani	Red_Hot_Chili_Peppers
Joe_Satriani	Mick_Jagger
Kevin_Bacon	Bernard_Madoff
Jiang_Zemin	Hu_Jintao
Jiang_Zemin	Chiang_Kai-shek
Jiang_Zemin	Bill_Clinton
Jiang_Zemin	Deng_Xiaoping
Triple_H	Shawn_Michaels
Triple_H	Vince_McMahon
Triple_H	Chris_Benoit
Triple_H	Ric_Flair
Triple_H	Chris_Jericho
Triple_H	Kurt_Angle
Triple_H	John_Cena
Triple_H	Randy_Orton
Adolf_von_Baeyer	William_Ramsay
Adolf_von_Baeyer	Robert_Bunsen
Adolf_von_Baeyer	Justus_von_Liebig
Steve_Biko	Peter_Gabriel
Johnny_Cash	Bob_Dylan
Johnny_Cash	Richard_Nixon
Johnny_Cash	Leonard_Cohen
Johnny_Cash	Joaquin_Phoenix
Carl_Larsson	Gustaaf_I_van_Zweden
Carl_Larsson	William_Morris
Justin_Timberlake	Britney_Spears
Justin_Timberlake	Timbaland
Justin_Timberlake	Janet_Jackson
Justin_Timberlake	Alicia_Keys
Justin_Timberlake	Christina_Aguilera
Justin_Timberlake	Beyoncé
Justin_Timberlake	Snoop_Dogg
Justin_Timberlake	Cameron_Diaz
Justin_Timberlake	Nelly_Furtado
Justin_Timberlake	Backstreet_Boys
Justin_Timberlake	Rihanna
Justin_Timberlake	50_Cent
Antanas_Smetona	Joachim_von_Ribbentrop
Antanas_Smetona	Vjatsjeslav_Molotov
Wolfgang_Petersen	Dustin_Hoffman
Wolfgang_Petersen	Clint_Eastwood
Wolfgang_Petersen	Brad_Pitt
Wolfgang_Petersen	George_Clooney
Wolfgang_Petersen	Harrison_Ford
Rubens_Barrichello	Jenson_Button
Rubens_Barrichello	Michael_Schumacher
Rubens_Barrichello	Ayrton_Senna
Rubens_Barrichello	David_Coulthard
Rubens_Barrichello	Alain_Prost
Rubens_Barrichello	Mika_Häkkinen
Moshe_Katsav	Abdelaziz_Bouteflika
Moshe_Katsav	Ezer_Weizman
Moshe_Katsav	Bashar_al-Assad
Moshe_Katsav	Shimon_Peres
Moshe_Katsav	Mohammad_Khatami
Nelson_Rockefeller	Gerald_Ford
Nelson_Rockefeller	Walter_Mondale
Nelson_Rockefeller	Richard_Nixon
Alex_Müller	Wolfgang_Pauli
Alex_Müller	Jack_Steinberger
Yoann_Gourcuff	Zinédine_Zidane
Yoann_Gourcuff	Nicolas_Anelka
Yoann_Gourcuff	Franck_Ribéry
Clinton_Davisson	Joseph_John_Thomson
Clinton_Davisson	Robert_Millikan
Clinton_Davisson	Victor_Franz_Hess
Clinton_Davisson	George_Paget_Thomson
Clinton_Davisson	Owen_Willans_Richardson
Clinton_Davisson	Enrico_Fermi
Clinton_Davisson	Joseph_John_Thomson
Gustave_Flaubert	Émile_Zola
Gustave_Flaubert	Ivan_Toergenjev
Hannibal_Barkas	Archimedes
Hannibal_Barkas	Thomas_Harris
Hannibal_Barkas	Moammar_al-Qadhafi
James_Cameron	Arnold_Schwarzenegger
James_Cameron	Ridley_Scott
James_Cameron	Sylvester_Stallone
Francis_Ford_Coppola	Nicolas_Cage
Francis_Ford_Coppola	Joseph_Conrad
Francis_Ford_Coppola	Marlon_Brando
Francis_Ford_Coppola	Akira_Kurosawa
Francis_Ford_Coppola	Martin_Scorsese
Francis_Ford_Coppola	Marie_Antoinette_van_Oostenrijk
Francis_Ford_Coppola	F._Scott_Fitzgerald
Francis_Ford_Coppola	Robin_Williams
Francis_Ford_Coppola	Robert_De_Niro
Francis_Ford_Coppola	Mario_Puzo
Francis_Ford_Coppola	George_Lucas
Francis_Ford_Coppola	Steven_Spielberg
Francis_Ford_Coppola	Jim_Morrison
Francis_Ford_Coppola	Sofia_Coppola
Soekarno	Robert_McNamara
Soekarno	Soeharto
Augusto_Pinochet	Margaret_Thatcher
Augusto_Pinochet	Ronald_Reagan
Augusto_Pinochet	Milton_Friedman
Augusto_Pinochet	Salvador_Allende
Karel_VII_van_het_Heilige_Roomse_Rijk	Frederik_II_van_Pruisen
Karel_VII_van_het_Heilige_Roomse_Rijk	Jan_Sobieski
Ingmar_Bergman	Liv_Ullmann
Ingmar_Bergman	Michelangelo_Antonioni
Max_von_Laue	William_Lawrence_Bragg
Max_von_Laue	William_Henry_Bragg
Max_von_Laue	Heike_Kamerlingh_Onnes
Max_von_Laue	Max_Planck
Ludwig_von_Mises	Friedrich_von_Hayek
Ludwig_von_Mises	Hans_Kelsen
Robert_Redford	Barbra_Streisand
Robert_Redford	Natalie_Wood
Robert_Redford	Ralph_Fiennes
Robert_Redford	Marlon_Brando
Robert_Redford	Mia_Farrow
Robert_Redford	Tom_Cruise
Robert_Redford	Jane_Fonda
Robert_Redford	David_Fincher
Robert_Redford	Alan_J._Pakula
Robert_Redford	Francis_Ford_Coppola
Robert_Redford	Anthony_Hopkins
Robert_Redford	F._Scott_Fitzgerald
Robert_Redford	Meryl_Streep
Robert_Redford	Michael_Caine
Robert_Redford	Sidney_Lumet
Robert_Redford	Steve_McQueen
Robert_Redford	Paul_Newman
Robert_Redford	Brad_Pitt
Robert_Redford	Sydney_Pollack
Robert_Redford	Sean_Connery
Robert_Redford	Gene_Hackman
Amy_Winehouse	Sarah_Vaughan
Amy_Winehouse	Nelson_Mandela
Amy_Winehouse	Snoop_Dogg
George_II_van_Groot-Brittannië	Frederik_II_van_Pruisen
George_II_van_Groot-Brittannië	Georg_Friedrich_Händel
George_II_van_Groot-Brittannië	Karel_VI_van_het_Heilige_Roomse_Rijk
George_II_van_Groot-Brittannië	Willem_III_van_Oranje
George_II_van_Groot-Brittannië	Jacobus_I_van_Engeland
George_II_van_Groot-Brittannië	Frederik_V_van_Denemarken
George_II_van_Groot-Brittannië	Anna_van_Groot-Brittannië
Paus_Benedictus_XIV	Frederik_II_van_Pruisen
Paus_Benedictus_XIV	Paus_Pius_XII
Paus_Benedictus_XIV	Charles_de_Montesquieu
Paul_Ehrlich	Alexander_Fleming
Paul_Ehrlich	Charles_Louis_Alphonse_Laveran
Paul_Ehrlich	Ilja_Iljitsj_Metsjnikov
Philip_Seymour_Hoffman	Eugene_O'Neill
Philip_Seymour_Hoffman	Jamie_Foxx
Philip_Seymour_Hoffman	Tom_Cruise
Philip_Seymour_Hoffman	Forest_Whitaker
Philip_Seymour_Hoffman	Anthony_Minghella
Philip_Seymour_Hoffman	Paul_Thomas_Anderson
Philip_Seymour_Hoffman	Truman_Capote
Charles_Bronson	James_Coburn
Charles_Bronson	Steve_McQueen
John_Milton	Oliver_Cromwell
John_Milton	Vergilius
John_Milton	Geoffrey_Chaucer
Paul_Cézanne	Émile_Zola
Paul_Cézanne	Édouard_Manet
Paul_Cézanne	Camille_Pissarro
Paul_Cézanne	Eugène_Delacroix
Paul_Cézanne	Émile_Zola
Paul_Cézanne	Gustave_Courbet
Paul_Cézanne	André_Derain
Paul_Cézanne	Auguste_Rodin
Paul_Cézanne	Claude_Monet
Georg_Simmel	Edmund_Husserl
Georg_Simmel	Rainer_Maria_Rilke
Georg_Simmel	José_Ortega_y_Gasset
Georg_Simmel	Herbert_Spencer
Georg_Simmel	Martin_Buber
Georg_Simmel	Henri_Bergson
Georg_Simmel	Auguste_Comte
Georg_Simmel	Georg_Lukács
Georg_Simmel	Ferdinand_Tönnies
Giacomo_Puccini	Dante_Alighieri
Giacomo_Puccini	Heinrich_Heine
Paul_Robeson	J._Edgar_Hoover
Paul_Robeson	William_Shakespeare
Paul_Robeson	Maarten_Luther
Paul_Robeson	Eugene_O'Neill
Paul_Robeson	Jozef_Stalin
Paul_Robeson	Harry_S._Truman
Gerd_von_Rundstedt	Adolf_Hitler
Gerd_von_Rundstedt	Heinz_Guderian
Gerd_von_Rundstedt	Wilhelm_Keitel
Dmitri_Medvedev	Barack_Obama
Dmitri_Medvedev	Vladimir_Poetin
Dmitri_Medvedev	Michail_Gorbatsjov
Jack_Nicholson	Roberto_Benigni
Jack_Nicholson	Stanley_Kubrick
Jack_Nicholson	Geoffrey_Rush
Jennifer_Aniston	Ellen_DeGeneres
Jennifer_Aniston	John_Mayer
Jennifer_Aniston	Brad_Pitt
Jennifer_Aniston	Courteney_Cox
Jennifer_Aniston	Angelina_Jolie
Jennifer_Aniston	Gerard_Butler
Jennifer_Aniston	Oprah_Winfrey
Michael_Gambon	Oscar_Wilde
Chuck_Berry	Buddy_Holly
Chuck_Berry	Nat_King_Cole
Chuck_Berry	John_Lennon
Chuck_Berry	Paul_McCartney
Chuck_Berry	Prince
Chuck_Berry	Jimi_Hendrix
Chuck_Berry	Elvis_Presley
Terry_Pratchett	Neil_Gaiman
Milan_Baroš	Arda_Turan
Milan_Baroš	Harry_Kewell
Milan_Baroš	Rafael_Benítez
Milan_Baroš	Michael_Owen
Milan_Baroš	Gabriel_Agbonlahor
Milan_Baroš	Emile_Heskey
Milan_Baroš	Peter_Crouch
Richard_Kuhn	Walter_Haworth
Cristina_Fernández_de_Kirchner	Isabel_Martínez_de_Perón
Cristina_Fernández_de_Kirchner	Néstor_Kirchner
Dante_Alighieri	Paus_Bonifatius_VIII
Dante_Alighieri	Pjotr_Iljitsj_Tsjaikovski
Dante_Alighieri	Constantijn_de_Grote
Dante_Alighieri	Vergilius
Dante_Alighieri	Giovanni_Boccaccio
Dante_Alighieri	Francesco_Petrarca
Dante_Alighieri	Franz_Liszt
Dante_Alighieri	Giacomo_Puccini
Rafaël_Santi	Leonardo_da_Vinci
Rafaël_Santi	Giorgio_Vasari
Rafaël_Santi	Aristoteles
Rafaël_Santi	Paus_Leo_X
Philip_Anderson_(natuurkundige)	Nevill_Mott
Philip_Anderson_(natuurkundige)	Arno_Allan_Penzias
Ole_Rømer	Tycho_Brahe
Ole_Rømer	Isaac_Newton
Ole_Rømer	Christiaan_V_van_Denemarken
Ole_Rømer	Christiaan_Huygens
Stefanus_Báthory	Hendrik_III_van_Frankrijk
Carl_Maria_von_Weber	Friedrich_von_Schiller
Carl_Maria_von_Weber	William_Shakespeare
Carl_Maria_von_Weber	Joseph_Haydn
Carl_Maria_von_Weber	Richard_Wagner
Sinéad_O'Connor	Prince
Sinéad_O'Connor	Haile_Selassie
Sinéad_O'Connor	Red_Hot_Chili_Peppers
Sinéad_O'Connor	Bob_Marley
Marcus_Licinius_Crassus_Dives	Pompeius
Paul_Erdős	Edward_Teller
Paul_Erdős	John_von_Neumann
Paul_Erdős	Georg_Lukács
Frank_Capra	William_Wyler
Frank_Capra	Claudette_Colbert
Frank_Capra	Clark_Gable
Richard_Trevithick	George_Stephenson
Tommy_Robredo	David_Ferrer
Tommy_Robredo	Fernando_González
Tommy_Robredo	Guillermo_Coria
Tommy_Robredo	Guillermo_Cañas
Tommy_Robredo	Rafael_Nadal
Tommy_Robredo	Andy_Murray
Tommy_Robredo	Juan_Ignacio_Chela
Charles_Glover_Barkla	William_Lawrence_Bragg
Charles_Glover_Barkla	William_Henry_Bragg
Charles_Glover_Barkla	Max_Planck
Ruhollah_Khomeini	Mohammed_Reza_Pahlavi
Ruhollah_Khomeini	Salman_Rushdie
Ruhollah_Khomeini	Abolhassan_Bani_Sadr
Ruhollah_Khomeini	Mohammed_Mossadeq
Ruhollah_Khomeini	Ali_Khamenei
Ruhollah_Khomeini	Saddam_Hoessein
Manuel_Zelaya	Hugo_Chávez
Manuel_Zelaya	Barack_Obama
Glenn_Jacobs	Mark_Calaway
Glenn_Jacobs	Triple_H
John_Philip_Sousa	James_Garfield
John_Philip_Sousa	Benjamin_Harrison
John_Philip_Sousa	Grover_Cleveland
John_Philip_Sousa	Rutherford_B._Hayes
John_Philip_Sousa	Chester_Arthur
Georg_Cantor	Henri_Poincaré
Georg_Cantor	Ludwig_Wittgenstein
Georg_Cantor	Aristoteles
Georg_Cantor	William_Shakespeare
Georg_Cantor	Thomas_van_Aquino
Georg_Cantor	Johannes_Duns_Scotus
Georg_Cantor	Leopold_Kronecker
Georg_Cantor	David_Hilbert
Georg_Cantor	Bernhard_Riemann
Georg_Cantor	Charles_Peirce
Georg_Cantor	Karl_Weierstrass
Felipe_Calderón	José_María_Aznar
Felipe_Calderón	Vicente_Fox
Felipe_Calderón	George_W._Bush
Ali_Khamenei	Mahmoud_Ahmadinejad
Ali_Khamenei	Mohammed_Reza_Pahlavi
Ali_Khamenei	Abolhassan_Bani_Sadr
Ali_Khamenei	Ruhollah_Khomeini
Ali_Khamenei	Mohammad_Khatami
Gottfried_Wilhelm_Leibniz	Blaise_Pascal
Gottfried_Wilhelm_Leibniz	Lodewijk_XIV_van_Frankrijk
Gottfried_Wilhelm_Leibniz	Robert_Boyle
Gottfried_Wilhelm_Leibniz	Christiaan_Huygens
Gottfried_Wilhelm_Leibniz	Karl_Weierstrass
Gottfried_Wilhelm_Leibniz	Voltaire
Gottfried_Wilhelm_Leibniz	Aristoteles
Gottfried_Wilhelm_Leibniz	Isaac_Newton
Gottfried_Wilhelm_Leibniz	René_Descartes
Britney_Spears	Justin_Timberlake
Britney_Spears	Christina_Aguilera
Britney_Spears	Whitney_Houston
Britney_Spears	Céline_Dion
Britney_Spears	Shania_Twain
Britney_Spears	Backstreet_Boys
Carl_Barks	Walt_Disney
Angelina_Jolie	Pervez_Musharraf
Angelina_Jolie	Jon_Voight
Angelina_Jolie	Laura_Dern
Angelina_Jolie	Nicolas_Cage
Angelina_Jolie	Denzel_Washington
Angelina_Jolie	Jennifer_Aniston
Angelina_Jolie	Clint_Eastwood
Angelina_Jolie	James_McAvoy
Angelina_Jolie	Matt_Damon
Angelina_Jolie	Winona_Ryder
Angelina_Jolie	Oliver_Stone
Angelina_Jolie	Brad_Pitt
Angelina_Jolie	Alexander_III_de_Grote
Angelina_Jolie	Sean_Connery
Angelina_Jolie	Morgan_Freeman
Angelina_Jolie	Ethan_Hawke
Juan_Ramón_Jiménez	Rabindranath_Tagore
Bobby_Robson	Guus_Hiddink
Bobby_Robson	Johan_Cruijff
Philippe_Pétain	Ferdinand_Foch
Philippe_Pétain	Pierre_Laval
Philippe_Pétain	Charles_de_Gaulle
Philippe_Pétain	Albert_Lebrun
Jimmy_Page	Leona_Lewis
Jimmy_Page	Robert_Plant
Meg_Ryan	Nicolas_Cage
Meg_Ryan	Russell_Crowe
Meg_Ryan	Tom_Hanks
Meg_Ryan	Oliver_Stone
Meg_Ryan	Jim_Morrison
William_Walton	Benjamin_Britten
William_Walton	Anton_Tsjechov
William_Walton	William_Shakespeare
William_Walton	Geoffrey_Chaucer
William_Walton	Johann_Sebastian_Bach
Carl_Nielsen	Richard_Wagner
Renée_Zellweger	Cate_Blanchett
Renée_Zellweger	Nicole_Kidman
Renée_Zellweger	Jim_Carrey
Renée_Zellweger	Tom_Cruise
Renée_Zellweger	Catherine_Zeta-Jones
Renée_Zellweger	George_Clooney
Renée_Zellweger	Jude_Law
Ilja_Iljitsj_Metsjnikov	Charles_Louis_Alphonse_Laveran
Ilja_Iljitsj_Metsjnikov	Paul_Ehrlich
Jack_Steinberger	Alex_Müller
José_Ortega_y_Gasset	Edmund_Husserl
José_Ortega_y_Gasset	Bertrand_Russell
Franciscus_van_Assisi	Giotto_di_Bondone
Franciscus_van_Assisi	Paus_Innocentius_III
Franciscus_van_Assisi	François_Mauriac
Franciscus_van_Assisi	Cimabue
Franciscus_van_Assisi	Olivier_Messiaen
John_Franklin	James_Clark_Ross
Franck_Ribéry	Zinédine_Zidane
Paus_Pius_XII	David_Ben-Gurion
Paus_Pius_XII	Otto_von_Bismarck
Paus_Pius_XII	Karl_Marx
Paus_Pius_XII	Joachim_von_Ribbentrop
Paus_Pius_XII	Chiang_Kai-shek
Paus_Pius_XII	Reinhard_Heydrich
Paus_Pius_XII	Eduard_VII_van_het_Verenigd_Koninkrijk
Paus_Pius_XII	Adolf_Hitler
Paus_Pius_XII	Cordell_Hull
Paus_Pius_XII	Mao_Zedong
Paus_Pius_XII	Paus_Pius_X
Paus_Pius_XII	Adolf_Eichmann
Paus_Pius_XII	Franz_von_Papen
Paus_Pius_XII	Benito_Mussolini
Paus_Pius_XII	Harold_Macmillan
Paus_Pius_XII	Josef_Mengele
Paus_Pius_XII	Golda_Meïr
Alfred_North_Whitehead	Albert_Einstein
Alfred_North_Whitehead	Henri_Bergson
Alfred_North_Whitehead	Bertrand_Russell
Lodewijk_IX_van_Frankrijk	Hendrik_III_van_Engeland
Bertolt_Brecht	William_Shakespeare
Bertolt_Brecht	Hanns_Eisler
Bertolt_Brecht	Kurt_Weill
Bertolt_Brecht	Johann_Wolfgang_von_Goethe
Bertolt_Brecht	Charles_Laughton
Bertolt_Brecht	Georg_Wilhelm_Friedrich_Hegel
Pompeius	Gaius_Marius
Pompeius	Julius_Caesar
Pompeius	Alexander_III_de_Grote
Pompeius	Plutarchus
Michel_Houellebecq	Salman_Rushdie
Michel_Houellebecq	Howard_Phillips_Lovecraft
Michel_Houellebecq	Howard_Phillips_Lovecraft
Michel_Houellebecq	Aldous_Huxley
Jane_Birkin	Brigitte_Bardot
Jane_Birkin	John_Barry
Mary_Pickford	Bette_Davis
Mary_Pickford	Katie_Melua
Mary_Pickford	Lillian_Gish
Mary_Pickford	D.W._Griffith
Mary_Pickford	Herbert_Hoover
Mary_Pickford	Lon_Chaney
Mary_Pickford	Douglas_Fairbanks
Mary_Pickford	Rudolph_Valentino
Mary_Pickford	Woodrow_Wilson
Mary_Pickford	Charlie_Chaplin
Geoffrey_Rush	Jack_Nicholson
Geoffrey_Rush	Colin_Firth
Geoffrey_Rush	Nicolas_Cage
Bertrand_Russell	Kurt_Gödel
Bertrand_Russell	Alfred_North_Whitehead
Bertrand_Russell	Karl_Marx
Bertrand_Russell	Jean-Paul_Sartre
Herbert_Spencer	Charles_Darwin
Herbert_Spencer	Alfred_Russel_Wallace
E.E._Cummings	Björk
Emil_Adolf_von_Behring	Ronald_Ross
Ryan_Babel	Arjen_Robben
Ryan_Babel	Fernando_Torres
Ryan_Babel	Wesley_Sneijder
Ryan_Babel	Khalid_Boulahrouz
Ryan_Babel	Dirk_Kuijt
Ryan_Babel	Royston_Drenthe
Steve_Nash	Dirk_Nowitzki
Rafik_Hariri	Jacques_Chirac
Wim_Wenders	Peter_Handke
Wim_Wenders	Rainer_Werner_Fassbinder
Wim_Wenders	Werner_Herzog
Johannes_Diderik_van_der_Waals	Guglielmo_Marconi
Johannes_Diderik_van_der_Waals	Karl_Ferdinand_Braun
Johannes_Diderik_van_der_Waals	Wilhelm_Wien
Rupert_Grint	Joanne_Rowling
Rupert_Grint	Chris_Columbus
Rupert_Grint	Daniel_Radcliffe
Rupert_Grint	Emma_Watson
Cristian_Chivu	Nicolae_Ceauşescu
Julia_Roberts	Hilary_Swank
Julia_Roberts	Halle_Berry
Jacobus_II_van_Engeland	Oliver_Cromwell
Jacobus_II_van_Engeland	Lodewijk_XIV_van_Frankrijk
Jacobus_II_van_Engeland	Karel_II_van_Engeland
Jacobus_II_van_Engeland	Willem_III_van_Oranje
Jacobus_II_van_Engeland	Karel_I_van_Engeland
Moby	Herman_Melville
Moby	Ozzy_Osbourne
William_Pitt_de_Jongere	George_III_van_het_Verenigd_Koninkrijk
Carlo_Azeglio_Ciampi	Giorgio_Napolitano
Carlo_Azeglio_Ciampi	Romano_Prodi
Carlo_Azeglio_Ciampi	Silvio_Berlusconi
Aaron_Copland	Igor_Stravinsky
Aaron_Copland	Nadia_Boulanger
Aaron_Copland	William_Shakespeare
Aaron_Copland	Benny_Goodman
Aaron_Copland	Orson_Welles
Aaron_Copland	Ignacy_Jan_Paderewski
Aaron_Copland	Leonard_Bernstein
Kurt_Angle	Shawn_Michaels
Kurt_Angle	Chris_Benoit
Kurt_Angle	Triple_H
Usher	Justin_Timberlake
Usher	Alicia_Keys
Usher	Will.i.am
Usher	David_Guetta
Néstor_Kirchner	Cristina_Fernández_de_Kirchner
Enrico_Caruso	Woody_Allen
Rudolf_Virchow	Otto_von_Bismarck
Vasili_Zajtsev	Jude_Law
Robin_Wright	Sean_Penn
Robin_Wright	Charlie_Sheen
Krzysztof_Penderecki	Sophokles
Krzysztof_Penderecki	John_Milton
Krzysztof_Penderecki	Aldous_Huxley
David_Beckham	Michael_Jordan
David_Beckham	Ryan_Giggs
Henrik_Larsson	Samuel_Eto'o
Henrik_Larsson	Zlatan_Ibrahimović
Charles_Thomson_Rees_Wilson	Jean_Perrin
Charles_Thomson_Rees_Wilson	Owen_Willans_Richardson
Charles_Thomson_Rees_Wilson	James_Clerk_Maxwell
Charles_Thomson_Rees_Wilson	Arthur_Holly_Compton
Rogier_van_der_Weyden	Jan_van_Eyck
Rogier_van_der_Weyden	Maria_Magdalena
Rogier_van_der_Weyden	Lodewijk_XIV_van_Frankrijk
Cleopatra_VII	Claudette_Colbert
Cleopatra_VII	Julius_Caesar
Cleopatra_VII	Vivien_Leigh
Cleopatra_VII	Timothy_Dalton
Cleopatra_VII	Pompeius
Cleopatra_VII	William_Shakespeare
Cleopatra_VII	Elizabeth_Taylor
Cleopatra_VII	Marcus_Antonius
Cleopatra_VII	George_Bernard_Shaw
Cleopatra_VII	Aleksandr_Poesjkin
Cleopatra_VII	Sophia_Loren
Cleopatra_VII	Geoffrey_Chaucer
Cleopatra_VII	Monica_Bellucci
Cleopatra_VII	Laurence_Olivier
Cleopatra_VII	John_Dryden
Cleopatra_VII	René_Goscinny
Jonathan_Rhys_Meyers	Hendrik_VIII_van_Engeland
Jonathan_Rhys_Meyers	Scarlett_Johansson
Andy_Roddick	Guillermo_Coria
Andy_Roddick	Andy_Murray
Andy_Roddick	Andre_Agassi
Andy_Roddick	Fernando_González
Andy_Roddick	Guillermo_Cañas
Andy_Roddick	Novak_Đoković
Andy_Roddick	Rafael_Nadal
Andy_Roddick	Tommy_Haas
Andy_Roddick	Pete_Sampras
Andy_Roddick	Juan_Carlos_Ferrero
Andy_Roddick	Juan_Martín_del_Potro
Andy_Roddick	Robin_Söderling
Andy_Roddick	Lleyton_Hewitt
Andy_Roddick	Roger_Federer
Andy_Roddick	David_Nalbandian
Ferdinand_Tönnies	Ferdinand_Tönnies
Ferdinand_Tönnies	Thomas_Hobbes
José_Martí	Pete_Seeger
Fábio_Aurélio	Roy_Hodgson
Fábio_Aurélio	Rafael_Benítez
Antonio_Gramsci	Noam_Chomsky
Antonio_Gramsci	Karl_Marx
Antonio_Gramsci	Louis_Althusser
Antonio_Gramsci	Pier_Paolo_Pasolini
Henry_Kissinger	Mohammed_Reza_Pahlavi
Henry_Kissinger	Mao_Zedong
Henry_Kissinger	Anwar_Sadat
Henry_Kissinger	Gerald_Ford
Henry_Kissinger	Richard_Nixon
Henry_Kissinger	Vladimir_Poetin
Henry_Kissinger	Leonid_Brezjnev
Henry_Kissinger	Eisaku_Sato
Henry_Kissinger	Willy_Brandt
Henry_Kissinger	Adolf_Hitler
Henry_Kissinger	Joe_Biden
Henry_Kissinger	Salvador_Allende
Alexander_Skrjabin	Vladimir_Horowitz
Alexander_Skrjabin	Svjatoslav_Richter
Alexander_Skrjabin	Friedrich_Nietzsche
Kim_Il-sung	Kim_Jong-il
Kim_Il-sung	Kim_Jong-il
Kim_Il-sung	Kim_Jong-il
Kim_Il-sung	Saparmurat_Niazov
Kim_Il-sung	Jozef_Stalin
Fanny_Hensel	Felix_Mendelssohn_Bartholdy
Augustinus_van_Hippo	Arthur_Schopenhauer
Augustinus_van_Hippo	Bob_Dylan
Augustinus_van_Hippo	Maarten_Luther
Augustinus_van_Hippo	Thomas_van_Aquino
Augustinus_van_Hippo	Huldrych_Zwingli
Augustinus_van_Hippo	Johannes_Calvijn
Augustinus_van_Hippo	Friedrich_Nietzsche
Augustinus_van_Hippo	Plato
Augustinus_van_Hippo	Immanuel_Kant
Augustinus_van_Hippo	Peter_Paul_Rubens
Herman_Melville	Moby
Samuel_Beckett	James_Joyce
Samuel_Beckett	Marcel_Proust
Samuel_Beckett	René_Descartes
Jean-Michel_Jarre	Isabelle_Adjani
Jean-Michel_Jarre	Vangelis
Jean-Michel_Jarre	Arthur_C._Clarke
Kate_Hudson	Lance_Armstrong
Kate_Hudson	Daniel_Day-Lewis
Kate_Hudson	Dakota_Fanning
Kate_Hudson	Nicole_Kidman
Kate_Hudson	Marion_Cotillard
Kate_Hudson	Sophia_Loren
Kate_Hudson	Judi_Dench
Kate_Hudson	Heath_Ledger
Kate_Hudson	Goldie_Hawn
Kate_Hudson	Penélope_Cruz
Kate_Hudson	Gwyneth_Paltrow
Kate_Hudson	Scarlett_Johansson
John_Mayer	Alicia_Keys
John_Mayer	Taylor_Swift
John_Mayer	Eric_Clapton
John_Mayer	Kanye_West
John_Mayer	Stevie_Ray_Vaughan
John_Mayer	B.B._King
Horatius	Vergilius
50_Cent	Timbaland
50_Cent	Nicole_Scherzinger
50_Cent	Jay-Z
50_Cent	Justin_Timberlake
50_Cent	Dr._Dre
50_Cent	Kanye_West
50_Cent	Mike_Tyson
50_Cent	Eminem
William_S._Burroughs	Jack_Kerouac
William_S._Burroughs	Allen_Ginsberg
Tim_Berners-Lee	Elizabeth_II_van_het_Verenigd_Koninkrijk
Paul_Scofield	Robert_Redford
Paul_Scofield	Laurence_Olivier
Nikolaj_Gogol	Vladimir_Nabokov
Cuauhtémoc_Blanco	Hugo_Sánchez
Billy_Wilder	Greta_Garbo
Billy_Wilder	Marilyn_Monroe
Billy_Wilder	Jack_Lemmon
Bertram_Brockhouse	Martin_Lewis_Perl
Bertram_Brockhouse	Frederick_Reines
Andrej_Tarkovski	Stanisław_Lem
Andrej_Tarkovski	Ingmar_Bergman
Andrej_Tarkovski	Ernest_Hemingway
Ernest_Lawrence	Robert_Oppenheimer
Ernest_Lawrence	Enrico_Fermi
Jozef_II_van_het_Heilige_Roomse_Rijk	Lodewijk_XVI_van_Frankrijk
